sample_id,kingdom,phylum,class,order,family,genus,species,clean_relative_abundance
UC_128_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes_onderdonkii,0.27878932535543
UC_128_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes_putredinis,2.43170850070952
UC_128_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes_shahii,0.33288932648910996
UC_128_01,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_mutans,0.03748479123165
UC_128_01,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_oralis,0.02216173998671
UC_128_01,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_parasanguinis,0.10093465736523001
UC_128_01,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_thermophilus,0.04538402528632
UC_128_01,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Duodenibacillus,s__Duodenibacillus_massiliensis,0.28589619796943
UC_128_01,k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Cloacibacillus,s__Cloacibacillus_porcorum,0.016590829550009997
UC_128_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides,s__Parabacteroides_distasonis,0.8615041189995201
UC_128_01,k__Bacteria,p__Lentisphaerae,c__Lentisphaeria,o__Victivallales,f__Victivallaceae,g__Victivallis,s__Victivallis_lenta,0.007167823494053083
UC_135_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides_uniformis,0.01921
UC_135_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola,s__Phocaeicola_vulgatus,0.03013
UC_135_01,k__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,s__Bifidobacterium_breve,80.30839
UC_135_01,k__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,s__Bifidobacterium_pullorum,0.0011
UC_135_01,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Eggerthella,s__Eggerthella_lenta,0.01832999999999
UC_135_01,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli,0.00019
UC_135_01,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_faecium,0.21751
UC_135_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_callanderi,0.01963
UC_135_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_incertae_sedis,g__Candidatus_Cibionibacter,s__Candidatus_Cibionibacter_quicibialis,0.0036
UC_135_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_unclassified,g__Gemmiger,s__Gemmiger_formicilis,0.10961999999998999
UC_135_01,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lacticaseibacillus,s__Lacticaseibacillus_paracasei,0.055279999999999996
UC_135_01,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lacticaseibacillus,s__Lacticaseibacillus_rhamnosus,15.290989999999999
UC_135_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Faecalibacterium,s__Faecalibacterium_prausnitzii,0.149
UC_135_01,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_thermophilus,3.59060999999999
UC_135_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides,s__Parabacteroides_distasonis,0.0009599999999999999
UC_135_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides,s__Parabacteroides_merdae,0.01094
UC_136_01,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Acidaminococcus,s__Acidaminococcus_intestini,2.2448129519582203
UC_136_01,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Phascolarctobacterium,s__Phascolarctobacterium_faecium,1.12066892146707
UC_136_01,k__Bacteria,p__Verrucomicrobia,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Akkermansiaceae,g__Akkermansia,s__Akkermansia_muciniphila,1.83372307895137
UC_136_01,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Achromobacter,s__Achromobacter_xylosoxidans,6.77082599400657
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides_caccae,0.15870858738848
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides_cellulosilyticus,0.07115017032811001
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides_finegoldii,0.0002388391081843236
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides_fragilis,5.3981459875388005
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides_intestinalis,1.2513258555992999
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides_ovatus,0.13081217955255
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides_stercorirosoris,0.28950882498562003
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides_thetaiotaomicron,0.18987709100653
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides_uniformis,0.8892218836810499
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola,s__Phocaeicola_massiliensis,0.93190243231359
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola,s__Phocaeicola_vulgatus,0.20946189787765
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Barnesiellaceae,g__Barnesiella,s__Barnesiella_intestinihominis,0.79231291553526
UC_136_01,k__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,s__Bifidobacterium_adolescentis,0.08073956052171
UC_136_01,k__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,s__Bifidobacterium_bifidum,2.33773330699734
UC_136_01,k__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,s__Bifidobacterium_longum,0.30521249634874
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Christensenellaceae,g__Christensenella,s__Christensenella_minuta,0.10334568211134999
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Christensenellaceae,g__Christensenellaceae_unclassified,s__Christensenellaceae_bacterium,0.09134401692509
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Christensenellaceae,g__Luoshenia,s__Luoshenia_tenuis,0.04816190616536
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__Clostridiaceae_unclassified,s__Clostridiaceae_unclassified_SGB15090,4.78988248877038
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__GGB9580,s__GGB9580_SGB14998,0.019071302788510002
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__Hungatella,s__Hungatella_hathewayi,2.02041166786364
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Clostridia_unclassified,s__Clostridia_bacterium_UC5_1_1E11,0.002794417565756586
UC_136_01,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Coprobacillaceae,g__Coprobacillus,s__Coprobacillus_cateniformis,1.7136825431779301
UC_136_01,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Collinsella,s__Collinsella_aerofaciens,2.72456906856808
UC_136_01,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Bilophila,s__Bilophila_wadsworthia,0.93487597921048
UC_136_01,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Adlercreutzia,s__Adlercreutzia_equolifaciens,0.03309115843893
UC_136_01,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Eggerthella,s__Eggerthella_lenta,0.09875997123421
UC_136_01,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__GGB45432,s__GGB45432_SGB63101,0.03967117586941
UC_136_01,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Gordonibacter,s__Gordonibacter_pamelaeae,0.07070831797796
UC_136_01,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Raoultibacter,s__Raoultibacter_massiliensis,0.00025078106359353983
UC_136_01,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli,2.0464451306557296
UC_136_01,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae,0.022582237678820002
UC_136_01,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelatoclostridium,s__Clostridium_innocuum,0.14775781427823
UC_136_01,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Holdemania,s__Holdemania_massiliensis,0.0364229639981
UC_136_01,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Longicatena,s__Longicatena_caecimuris,0.02297632220733
UC_136_01,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Massilimicrobiota,s__Massilimicrobiota_timonensis,0.014903560350699998
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriaceae,g__Anaerofustis,s__Anaerofustis_stercorihominis,0.01036561729519
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_maltosivorans,1.96705501109527
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_Family_XIII_Incertae_Sedis,g__GGB2980,s__GGB2980_SGB3962,0.29821451047894
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_Family_XIII_Incertae_Sedis,g__Lentihominibacter,s__Lentihominibacter_faecis,0.14154799746543
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_Family_XIII_Incertae_Sedis,g__Mogibacterium,s__Mogibacterium_kristiansenii,0.38161712705691
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_incertae_sedis,g__Candidatus_Cibionibacter,s__Candidatus_Cibionibacter_quicibialis,0.45218214156997
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_unclassified,g__Evtepia,s__Evtepia_gabavorous,0.45793816407721
UC_136_01,k__Bacteria,p__Firmicutes,c__Firmicutes_unclassified,o__Firmicutes_unclassified,f__Firmicutes_unclassified,g__GGB9512,s__GGB9512_SGB14909,0.26914779101291
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Cuneatibacter,s__Cuneatibacter_caecimuris,0.008980350467730568
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Diplocloster,s__Diplocloster_modestus,0.00749954799698776
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Eisenbergiella,s__Eisenbergiella_massiliensis,0.65145755148356
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Eisenbergiella,s__Eisenbergiella_tayi,2.11591148527115
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Enterocloster,s__Enterocloster_bolteae,0.18414495241011
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Enterocloster,s__Enterocloster_clostridioformis,0.02446906663348
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Faecalicatena,s__Faecalicatena_contorta,0.013912378051729998
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__GGB28640,s__GGB28640_SGB4673,0.28540079232485
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__GGB3433,s__GGB3433_SGB4573,0.009613274104419024
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__GGB3444,s__GGB3444_SGB4594,0.00496785345023393
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__GGB3653,s__GGB3653_SGB4964,0.020444627660569998
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__GGB3818,s__GGB3818_SGB5183,0.00106283403142024
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Lachnoclostridium,s__Clostridium_scindens,0.52717762153984
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Lachnoclostridium,s__Clostridium_symbiosum,0.033927095317579994
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Lachnospiraceae_unclassified,s__Eubacterium_rectale,0.11137067614635
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Lachnotalea,s__Lachnotalea_sp_AF33_28,0.15992666684022
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Marvinbryantia,s__Marvinbryantia_formatexigens,0.24273218564772
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter_glycyrrhizinilyticus,0.05803790328879
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Mediterraneibacter,s__Ruminococcus_torques,1.3441148491289099
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Sellimonas,s__Sellimonas_intestinalis,0.6938873190525
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Simiaoa,s__Simiaoa_sunii,0.006388946143930656
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Wansuia,s__Wansuia_hejianensis,0.02168659102313
UC_136_01,k__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Corynebacteriales,f__Lawsonellaceae,g__Lawsonella,s__Lawsonella_SGB3665,0.61786483091743
UC_136_01,k__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter,s__Methanobrevibacter_smithii,11.11337477510312
UC_136_01,k__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Micrococcales,f__Micrococcaceae,g__Rothia,s__Rothia_mucilaginosa,0.006997985869800681
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Odoribacteraceae,g__Butyricimonas,s__Butyricimonas_faecihominis,0.013363048102909999
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Odoribacteraceae,g__Butyricimonas,s__Butyricimonas_virosa,0.07165173245529
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Odoribacteraceae,g__Odoribacter,s__Odoribacter_laneus,5.85874720767227
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Odoribacteraceae,g__Odoribacter,s__Odoribacter_splanchnicus,0.27966865372843
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Anaeromassilibacillus,s__Anaeromassilibacillus_senegalensis,0.01540512247788
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Anaerotruncus,s__Anaerotruncus_massiliensis,1.10939571556077
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Anaerotruncus,s__Anaerotruncus_rubiinfantis,0.006950218048163817
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Dysosmobacter,s__Dysosmobacter_welbionis,0.02606928865831
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Faecalibacterium,s__Faecalibacterium_prausnitzii,0.31166115226971997
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB38744,s__GGB38744_SGB14842,0.01870110217083
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9452,s__GGB9452_SGB14843,0.07196222329593001
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9453,s__GGB9453_SGB14844,0.01135679959416
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9454,s__GGB9454_SGB14846,0.6959652192937
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9641,s__GGB9641_SGB15117,0.01263458882295
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Hydrogeniiclostridium,s__Hydrogeniiclostridium_mannosilyticum,0.02233145661523
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Monoglobus,s__Monoglobus_pectinilyticus,1.68256180738151
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Neglectibacter,s__Neglectibacter_timonensis,0.9391750831578
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Oscillibacter,s__Oscillibacter_valericigenes,0.008431020518906623
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Oscillospiraceae_unclassified,s__Clostridium_leptum,0.22950049905431
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Provencibacterium,s__Provencibacterium_massiliense,0.014366172357279999
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Pseudoflavonifractor,s__Pseudoflavonifractor_capillosus,0.00065680754750689
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Pseudoflavonifractor,s__Pseudoflavonifractor_phocaeensis,0.08312795160355001
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_bromii,2.7330836827748497
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruminococcus,s__Ruminococcus_gauvreauii,0.02768145263856
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Ruthenibacterium,s__Ruthenibacterium_lactatiformans,0.40700572425689996
UC_136_01,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__GGB6649,s__GGB6649_SGB9391,0.0006806914583253222
UC_136_01,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Peptostreptococcaceae,g__Romboutsia,s__Romboutsia_timonensis,0.006090397258700253
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Paraprevotella,s__Paraprevotella_clara,0.05609136455708
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes_dispar,0.08024994034993
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes_finegoldii,0.50756893075791
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes_indistinctus,0.45387789923807
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes_onderdonkii,1.85310487258053
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes_putredinis,0.82614447520957
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes_senegalensis,0.0034392831578542605
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes_shahii,0.3405368004492
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes_sp_AF17_16,0.47608993629922003
UC_136_01,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_salivarius,0.58977735179495
UC_136_01,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_thermophilus,0.038739703347489995
UC_136_01,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Sutterella,s__Sutterella_SGB9281,0.07621355942161
UC_136_01,k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Pyramidobacter,s__Pyramidobacter_piscolens,4.53428881714692
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides,s__Parabacteroides_distasonis,1.13436634432144
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides,s__Parabacteroides_goldsteinii,0.22212037061141998
UC_136_01,k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides,s__Parabacteroides_merdae,0.20286993849176002
UC_136_01,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Allisonella,s__Allisonella_histaminiformans,0.003355689469989746
UC_136_01,k__Bacteria,p__Lentisphaerae,c__Lentisphaeria,o__Victivallales,f__Victivallaceae,g__Victivallis,s__Victivallis_lenta,0.015297644879199998
LD_315_03,k__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Scardovia,s__Scardovia_wiggsiae,0.005310840001708705
LD_315_03,k__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,s__Campylobacter_concisus,0.0013749407909562064
LD_315_03,k__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,s__Campylobacter_gracilis,0.024570506806320003
LD_315_03,k__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,s__Campylobacter_SGB19301,0.016047973048640002
LD_315_03,k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__Clostridium,s__Clostridium_culturomicium,3.17572488505337
LD_315_03,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_faecium,45.41963665247888
LD_315_03,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_gallinarum,0.005709677788398292
LD_315_03,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelatoclostridium,s__Clostridium_innocuum,2.2371231284668
LD_315_03,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lacticaseibacillus,s__Lacticaseibacillus_paracasei,0.14279442336610002
LD_315_03,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lacticaseibacillus,s__Lacticaseibacillus_rhamnosus,3.87170731855793
