metabolomics_id,hmmf_panel,compound,value
UC_028_01,PFBBr,3-aminoisobutyrate,0.0
UC_028_01,PFBBr,4-methylvalerate,0.0
UC_028_01,PFBBr,5-aminovalerate,0.0
UC_028_01,PFBBr,acetate,0.07782
UC_028_01,PFBBr,alanine,0.4398
UC_028_01,PFBBr,aspartate,0.05924
UC_028_01,PFBBr,benzoate,0.0
UC_028_01,PFBBr,butyrate,0.02433
UC_028_01,PFBBr,catechol,0.0
UC_028_01,PFBBr,crotonate,0.0
UC_028_01,PFBBr,cysteine,0.02386
UC_028_01,PFBBr,desaminotyrosine,0.0
UC_028_01,PFBBr,dopamine,0.0
UC_028_01,PFBBr,glutamate,0.07171
UC_028_01,PFBBr,glycine,2.23691
UC_028_01,PFBBr,hexanoate,0.06965
UC_028_01,PFBBr,histamine,0.0
UC_028_01,PFBBr,hydrocinnamate,0.0
UC_028_01,PFBBr,indole-3-acetate,0.0
UC_028_01,PFBBr,indole-3-carboxaldehyde,0.0
UC_028_01,PFBBr,indole-3-propionate,0.0
UC_028_01,PFBBr,isobutyrate,0.0
UC_028_01,PFBBr,isoleucine,1.66757
UC_028_01,PFBBr,isovaleric acid,0.0
UC_028_01,PFBBr,itaconate,0.0
UC_028_01,PFBBr,leucine,3.3419
UC_028_01,PFBBr,lysine,1.37199
UC_028_01,PFBBr,methionine,0.13797
UC_028_01,PFBBr,palmitate,1.03855
UC_028_01,PFBBr,p-cresol,0.0
UC_028_01,PFBBr,phenol,0.0
UC_028_01,PFBBr,phenylacetate,0.0
UC_028_01,PFBBr,phenylalanine,0.95112
UC_028_01,PFBBr,proline,0.96894
UC_028_01,PFBBr,propionate,0.0
UC_028_01,PFBBr,serine,0.0
UC_028_01,PFBBr,succinate,0.0
UC_028_01,PFBBr,synephrine,0.0
UC_028_01,PFBBr,threonine,0.0
UC_028_01,PFBBr,toluate,0.0
UC_028_01,PFBBr,trans-indole-3-acrylate,0.0
UC_028_01,PFBBr,tryptamine,0.0
UC_028_01,PFBBr,tryptophan,0.0
UC_028_01,PFBBr,tyramine,0.0
UC_028_01,PFBBr,tyrosine,0.0
UC_028_01,PFBBr,valerate,0.02062
UC_028_01,PFBBr,valine,2.98252
UC_028_01,PFBBr,vanillin,0.0
UC_030_01,PFBBr,2-methylbutyrate,1.70561
UC_030_01,PFBBr,3-aminoisobutyrate,0.08188
UC_030_01,PFBBr,4-methylvalerate,0.12589
UC_030_01,PFBBr,5-aminovalerate,9.57558
UC_030_01,PFBBr,acetate,9.83244
UC_030_01,PFBBr,alanine,3.77336
UC_030_01,PFBBr,aspartate,0.09296
UC_030_01,PFBBr,benzoate,0.02567
UC_030_01,PFBBr,butyrate,19.925
UC_030_01,PFBBr,catechol,0.0
UC_030_01,PFBBr,crotonate,0.0
UC_030_01,PFBBr,cysteine,0.06874
UC_030_01,PFBBr,desaminotyrosine,0.12982
UC_030_01,PFBBr,dopamine,0.0
UC_030_01,PFBBr,glutamate,0.36029
UC_030_01,PFBBr,glycine,2.16426
UC_030_01,PFBBr,hexanoate,0.09916
UC_030_01,PFBBr,histamine,0.0
UC_030_01,PFBBr,hydrocinnamate,0.0
UC_030_01,PFBBr,indole-3-acetate,0.0
UC_030_01,PFBBr,indole-3-carboxaldehyde,0.0
UC_030_01,PFBBr,indole-3-propionate,0.0
UC_030_01,PFBBr,isobutyrate,1.65146
UC_030_01,PFBBr,isoleucine,16.03198
UC_030_01,PFBBr,isovaleric acid,2.76904
UC_030_01,PFBBr,itaconate,0.0
UC_030_01,PFBBr,leucine,25.92576
UC_030_01,PFBBr,lysine,2.01224
UC_030_01,PFBBr,methionine,0.41023
UC_030_01,PFBBr,palmitate,35.90372
UC_030_01,PFBBr,p-cresol,0.43617
UC_030_01,PFBBr,phenol,0.83372
UC_030_01,PFBBr,phenylacetate,0.13875
UC_030_01,PFBBr,phenylalanine,9.04985
UC_030_01,PFBBr,proline,0.60352
UC_030_01,PFBBr,propionate,11.64705
UC_030_01,PFBBr,serine,0.0
UC_030_01,PFBBr,succinate,0.0
UC_030_01,PFBBr,synephrine,0.0
UC_030_01,PFBBr,threonine,0.0
UC_030_01,PFBBr,toluate,0.0
UC_030_01,PFBBr,trans-indole-3-acrylate,0.0
UC_030_01,PFBBr,tryptamine,0.1557
UC_030_01,PFBBr,tryptophan,0.08673
UC_030_01,PFBBr,tyramine,0.53195
UC_030_01,PFBBr,tyrosine,0.05437
UC_030_01,PFBBr,valerate,0.41679
UC_030_01,PFBBr,valine,35.27252
UC_030_01,PFBBr,vanillin,0.0
UC_039_01,PFBBr,2-methylbutyrate,12.46068
UC_039_01,PFBBr,3-aminoisobutyrate,0.03304
UC_039_01,PFBBr,4-methylvalerate,0.19099
UC_039_01,PFBBr,5-aminovalerate,4.41016
UC_039_01,PFBBr,acetate,14.58142
UC_039_01,PFBBr,alanine,14.28621
UC_039_01,PFBBr,aspartate,0.55399
UC_039_01,PFBBr,benzoate,0.12146
UC_039_01,PFBBr,butyrate,28.17536
UC_039_01,PFBBr,catechol,0.03304
UC_039_01,PFBBr,crotonate,0.03304
UC_039_01,PFBBr,cysteine,0.11486
UC_039_01,PFBBr,desaminotyrosine,0.03304
UC_039_01,PFBBr,dopamine,0.03304
UC_039_01,PFBBr,glutamate,2.41898
UC_039_01,PFBBr,glycine,45.23437
UC_039_01,PFBBr,hexanoate,7.02131
UC_039_01,PFBBr,histamine,0.03304
UC_039_01,PFBBr,hydrocinnamate,0.30981
UC_039_01,PFBBr,indole-3-acetate,0.03304
UC_039_01,PFBBr,indole-3-carboxaldehyde,0.03304
UC_039_01,PFBBr,indole-3-propionate,0.03304
UC_039_01,PFBBr,isobutyrate,12.42123
UC_039_01,PFBBr,isoleucine,33.77792
UC_039_01,PFBBr,isovaleric acid,23.06946
UC_039_01,PFBBr,itaconate,0.03304
UC_039_01,PFBBr,leucine,39.36228
UC_039_01,PFBBr,lysine,5.32567
UC_039_01,PFBBr,methionine,1.58413
UC_039_01,PFBBr,palmitate,10.89218
UC_039_01,PFBBr,p-cresol,28.16772
UC_039_01,PFBBr,phenol,0.04689
UC_039_01,PFBBr,phenylacetate,3.47621
UC_039_01,PFBBr,phenylalanine,6.33304
UC_039_01,PFBBr,proline,6.958
UC_039_01,PFBBr,propionate,17.03251
UC_039_01,PFBBr,serine,0.03304
UC_039_01,PFBBr,succinate,0.15342
UC_039_01,PFBBr,synephrine,0.03304
UC_039_01,PFBBr,threonine,0.11502
UC_039_01,PFBBr,toluate,0.03304
UC_039_01,PFBBr,trans-indole-3-acrylate,0.03304
UC_039_01,PFBBr,tryptamine,0.04114
UC_039_01,PFBBr,tryptophan,0.06645
UC_039_01,PFBBr,tyramine,2.57068
UC_039_01,PFBBr,tyrosine,0.03304
UC_039_01,PFBBr,valerate,22.71616
UC_039_01,PFBBr,valine,46.24326
UC_039_01,PFBBr,vanillin,0.03304
UC_040_03,PFBBr,2-methylbutyrate,1.64711
UC_040_03,PFBBr,3-aminoisobutyrate,0.05992
UC_040_03,PFBBr,4-methylvalerate,0.00895
UC_040_03,PFBBr,5-aminovalerate,13.05778
UC_040_03,PFBBr,acetate,10.76165
UC_040_03,PFBBr,alanine,8.91925
UC_040_03,PFBBr,aspartate,0.3508
UC_040_03,PFBBr,benzoate,0.51031
UC_040_03,PFBBr,butyrate,3.40758
UC_040_03,PFBBr,catechol,0.01178
UC_040_03,PFBBr,crotonate,0.00895
UC_040_03,PFBBr,cysteine,1.15274
UC_040_03,PFBBr,desaminotyrosine,1.7802
UC_040_03,PFBBr,dopamine,0.00895
UC_040_03,PFBBr,glutamate,0.21653
UC_040_03,PFBBr,glycine,1.11521
UC_040_03,PFBBr,hexanoate,0.18107
UC_040_03,PFBBr,histamine,0.00895
UC_040_03,PFBBr,hydrocinnamate,0.53876
UC_040_03,PFBBr,indole-3-acetate,0.00895
UC_040_03,PFBBr,indole-3-carboxaldehyde,0.00895
UC_040_03,PFBBr,indole-3-propionate,0.01965
UC_040_03,PFBBr,isobutyrate,2.39098
UC_040_03,PFBBr,isoleucine,0.48549
UC_040_03,PFBBr,isovaleric acid,2.48674
UC_040_03,PFBBr,itaconate,0.00895
UC_040_03,PFBBr,leucine,0.54446
UC_040_03,PFBBr,lysine,0.65927
UC_040_03,PFBBr,methionine,1.05936
UC_040_03,PFBBr,palmitate,8.42873
UC_040_03,PFBBr,p-cresol,0.00895
UC_040_03,PFBBr,phenol,0.01059
UC_040_03,PFBBr,phenylacetate,0.04856
UC_040_03,PFBBr,phenylalanine,2.21514
UC_040_03,PFBBr,proline,0.14539
UC_040_03,PFBBr,propionate,8.18442
UC_040_03,PFBBr,serine,0.00895
UC_040_03,PFBBr,succinate,3.22136
UC_040_03,PFBBr,synephrine,0.00895
UC_040_03,PFBBr,threonine,0.03672
UC_040_03,PFBBr,toluate,0.00895
UC_040_03,PFBBr,trans-indole-3-acrylate,0.00895
UC_040_03,PFBBr,tryptamine,0.0511
UC_040_03,PFBBr,tryptophan,0.19207
UC_040_03,PFBBr,tyramine,2.62278
UC_040_03,PFBBr,tyrosine,0.00895
UC_040_03,PFBBr,valerate,0.36227
UC_040_03,PFBBr,valine,0.93575
UC_040_03,PFBBr,vanillin,0.00895
UC_041_02,PFBBr,2-methylbutyrate,1.41537
UC_041_02,PFBBr,3-aminoisobutyrate,0.0532
UC_041_02,PFBBr,4-methylvalerate,0.03443
UC_041_02,PFBBr,5-aminovalerate,8.57151
UC_041_02,PFBBr,acetate,2.61162
UC_041_02,PFBBr,alanine,2.55147
UC_041_02,PFBBr,aspartate,0.31034
UC_041_02,PFBBr,benzoate,0.09455
UC_041_02,PFBBr,butyrate,6.566
UC_041_02,PFBBr,catechol,0.03677
UC_041_02,PFBBr,crotonate,0.03529
UC_041_02,PFBBr,cysteine,0.26423
UC_041_02,PFBBr,desaminotyrosine,0.14437
UC_041_02,PFBBr,dopamine,0.03443
UC_041_02,PFBBr,glutamate,0.98917
UC_041_02,PFBBr,glycine,6.51724
UC_041_02,PFBBr,hexanoate,3.5583
UC_041_02,PFBBr,histamine,0.03443
UC_041_02,PFBBr,hydrocinnamate,0.03443
UC_041_02,PFBBr,indole-3-acetate,0.03443
UC_041_02,PFBBr,indole-3-carboxaldehyde,0.03443
UC_041_02,PFBBr,indole-3-propionate,0.03443
UC_041_02,PFBBr,isobutyrate,1.21636
UC_041_02,PFBBr,isoleucine,3.63887
UC_041_02,PFBBr,isovaleric acid,1.99184
UC_041_02,PFBBr,itaconate,0.03443
UC_041_02,PFBBr,leucine,4.79435
UC_041_02,PFBBr,lysine,2.71175
UC_041_02,PFBBr,methionine,0.49359
UC_041_02,PFBBr,palmitate,10.75451
UC_041_02,PFBBr,p-cresol,0.03443
UC_041_02,PFBBr,phenol,0.03443
UC_041_02,PFBBr,phenylacetate,0.22625
UC_041_02,PFBBr,phenylalanine,1.08765
UC_041_02,PFBBr,proline,1.93237
UC_041_02,PFBBr,propionate,4.4157
UC_041_02,PFBBr,serine,0.03443
UC_041_02,PFBBr,succinate,0.1474
UC_041_02,PFBBr,synephrine,0.03443
UC_041_02,PFBBr,threonine,0.03443
UC_041_02,PFBBr,toluate,0.03443
UC_041_02,PFBBr,trans-indole-3-acrylate,0.03443
UC_041_02,PFBBr,tryptamine,0.03443
UC_041_02,PFBBr,tryptophan,0.03443
UC_041_02,PFBBr,tyramine,0.9671
UC_041_02,PFBBr,tyrosine,0.03443
UC_041_02,PFBBr,valerate,8.99692
UC_041_02,PFBBr,valine,6.09145
UC_041_02,PFBBr,vanillin,0.03443
UC_056_01,PFBBr,2-methylbutyrate,0.05105
UC_056_01,PFBBr,3-aminoisobutyrate,0.03229
UC_056_01,PFBBr,4-methylvalerate,0.03229
UC_056_01,PFBBr,5-aminovalerate,0.49605
UC_056_01,PFBBr,acetate,0.16245
UC_056_01,PFBBr,alanine,4.89762
UC_056_01,PFBBr,aspartate,0.29394
UC_056_01,PFBBr,benzoate,0.04288
UC_056_01,PFBBr,butyrate,0.06265
UC_056_01,PFBBr,catechol,0.03229
UC_056_01,PFBBr,crotonate,0.03229
UC_056_01,PFBBr,cysteine,0.93676
UC_056_01,PFBBr,desaminotyrosine,0.05031
UC_056_01,PFBBr,dopamine,0.03229
UC_056_01,PFBBr,glutamate,0.76539
UC_056_01,PFBBr,glycine,83.60889
UC_056_01,PFBBr,hexanoate,0.065
UC_056_01,PFBBr,histamine,0.03229
UC_056_01,PFBBr,hydrocinnamate,0.03229
UC_056_01,PFBBr,indole-3-acetate,0.03229
UC_056_01,PFBBr,indole-3-carboxaldehyde,0.03229
UC_056_01,PFBBr,indole-3-propionate,0.03229
UC_056_01,PFBBr,isobutyrate,0.03229
UC_056_01,PFBBr,isoleucine,15.54702
UC_056_01,PFBBr,isovaleric acid,0.06949
UC_056_01,PFBBr,itaconate,0.03229
UC_056_01,PFBBr,leucine,26.02735
UC_056_01,PFBBr,lysine,6.16065
UC_056_01,PFBBr,methionine,0.52747
UC_056_01,PFBBr,palmitate,3.98766
UC_056_01,PFBBr,p-cresol,0.03355
UC_056_01,PFBBr,phenol,0.03229
UC_056_01,PFBBr,phenylacetate,0.03229
UC_056_01,PFBBr,phenylalanine,6.12703
UC_056_01,PFBBr,proline,18.58337
UC_056_01,PFBBr,propionate,0.0743
UC_056_01,PFBBr,serine,0.06319
UC_056_01,PFBBr,succinate,0.21238
UC_056_01,PFBBr,synephrine,0.03229
UC_056_01,PFBBr,threonine,0.17644
UC_056_01,PFBBr,toluate,0.03229
UC_056_01,PFBBr,trans-indole-3-acrylate,0.03229
UC_056_01,PFBBr,tryptamine,0.03229
UC_056_01,PFBBr,tryptophan,0.11447
UC_056_01,PFBBr,tyramine,0.03229
UC_056_01,PFBBr,tyrosine,0.03229
UC_056_01,PFBBr,valerate,0.08596
UC_056_01,PFBBr,valine,42.27861
UC_056_01,PFBBr,vanillin,0.03229
UC_057_01,PFBBr,2-methylbutyrate,8.05196
UC_057_01,PFBBr,3-aminoisobutyrate,0.0332
UC_057_01,PFBBr,4-methylvalerate,0.08629
UC_057_01,PFBBr,5-aminovalerate,0.43129
UC_057_01,PFBBr,acetate,2.18255
UC_057_01,PFBBr,alanine,7.00033
UC_057_01,PFBBr,aspartate,0.20127
UC_057_01,PFBBr,benzoate,0.04887
UC_057_01,PFBBr,butyrate,1.80642
UC_057_01,PFBBr,catechol,0.0332
UC_057_01,PFBBr,crotonate,0.0332
UC_057_01,PFBBr,cysteine,0.07958
UC_057_01,PFBBr,desaminotyrosine,0.0332
UC_057_01,PFBBr,dopamine,0.0332
UC_057_01,PFBBr,glutamate,0.82466
UC_057_01,PFBBr,glycine,21.94668
UC_057_01,PFBBr,hexanoate,0.23905
UC_057_01,PFBBr,histamine,0.0332
UC_057_01,PFBBr,hydrocinnamate,0.16817
UC_057_01,PFBBr,indole-3-acetate,0.0332
UC_057_01,PFBBr,indole-3-carboxaldehyde,0.0332
UC_057_01,PFBBr,indole-3-propionate,0.0332
UC_057_01,PFBBr,isobutyrate,5.59301
UC_057_01,PFBBr,isoleucine,36.51439
UC_057_01,PFBBr,isovaleric acid,8.63654
UC_057_01,PFBBr,itaconate,0.35493
UC_057_01,PFBBr,leucine,36.14825
UC_057_01,PFBBr,lysine,4.88622
UC_057_01,PFBBr,methionine,1.68282
UC_057_01,PFBBr,palmitate,33.53143
UC_057_01,PFBBr,p-cresol,10.34078
UC_057_01,PFBBr,phenol,0.0332
UC_057_01,PFBBr,phenylacetate,0.85076
UC_057_01,PFBBr,phenylalanine,5.15973
UC_057_01,PFBBr,proline,6.5039
UC_057_01,PFBBr,propionate,1.56092
UC_057_01,PFBBr,serine,0.03483
UC_057_01,PFBBr,succinate,0.0581
UC_057_01,PFBBr,synephrine,0.0332
UC_057_01,PFBBr,threonine,0.0676
UC_057_01,PFBBr,toluate,0.0332
UC_057_01,PFBBr,trans-indole-3-acrylate,0.0332
UC_057_01,PFBBr,tryptamine,0.0332
UC_057_01,PFBBr,tryptophan,0.0332
UC_057_01,PFBBr,tyramine,0.0332
UC_057_01,PFBBr,tyrosine,0.0332
UC_057_01,PFBBr,valerate,7.05956
UC_057_01,PFBBr,valine,38.75597
UC_057_01,PFBBr,vanillin,0.0332
UC_061_02,PFBBr,2-methylbutyrate,1.08422
UC_061_02,PFBBr,3-aminoisobutyrate,0.00924
UC_061_02,PFBBr,4-methylvalerate,0.00924
UC_061_02,PFBBr,5-aminovalerate,0.57357
UC_061_02,PFBBr,acetate,16.51547
UC_061_02,PFBBr,alanine,3.89312
UC_061_02,PFBBr,aspartate,0.05788
UC_061_02,PFBBr,benzoate,0.25627
UC_061_02,PFBBr,butyrate,13.99662
UC_061_02,PFBBr,catechol,0.00924
UC_061_02,PFBBr,crotonate,0.00924
UC_061_02,PFBBr,cysteine,0.0932
UC_061_02,PFBBr,desaminotyrosine,0.05516
UC_061_02,PFBBr,dopamine,0.00924
UC_061_02,PFBBr,glutamate,0.15551
UC_061_02,PFBBr,glycine,8.99382
UC_061_02,PFBBr,hexanoate,0.11057
UC_061_02,PFBBr,histamine,0.00924
UC_061_02,PFBBr,hydrocinnamate,0.00924
UC_061_02,PFBBr,indole-3-acetate,0.00924
UC_061_02,PFBBr,indole-3-carboxaldehyde,0.00924
UC_061_02,PFBBr,indole-3-propionate,0.00924
UC_061_02,PFBBr,isobutyrate,0.51009
UC_061_02,PFBBr,isoleucine,46.8728
UC_061_02,PFBBr,isovaleric acid,1.30315
UC_061_02,PFBBr,itaconate,0.00924
UC_061_02,PFBBr,leucine,69.25477
UC_061_02,PFBBr,lysine,0.52206
UC_061_02,PFBBr,methionine,1.86336
UC_061_02,PFBBr,palmitate,5.34483
UC_061_02,PFBBr,p-cresol,0.00924
UC_061_02,PFBBr,phenol,0.00924
UC_061_02,PFBBr,phenylacetate,0.12068
UC_061_02,PFBBr,phenylalanine,10.65802
UC_061_02,PFBBr,proline,52.03095
UC_061_02,PFBBr,propionate,26.04193
UC_061_02,PFBBr,serine,0.00924
UC_061_02,PFBBr,succinate,0.87034
UC_061_02,PFBBr,synephrine,0.00924
UC_061_02,PFBBr,threonine,0.01564
UC_061_02,PFBBr,toluate,0.00924
UC_061_02,PFBBr,trans-indole-3-acrylate,0.00924
UC_061_02,PFBBr,tryptamine,0.00924
UC_061_02,PFBBr,tryptophan,0.01226
UC_061_02,PFBBr,tyramine,6.39092
UC_061_02,PFBBr,tyrosine,0.00924
UC_061_02,PFBBr,valerate,0.62514
UC_061_02,PFBBr,valine,78.59024
UC_061_02,PFBBr,vanillin,0.00924
UC_066_01,PFBBr,2-methylbutyrate,1.68091
UC_066_01,PFBBr,3-aminoisobutyrate,0.08392
UC_066_01,PFBBr,4-methylvalerate,0.15474
UC_066_01,PFBBr,5-aminovalerate,0.16691
UC_066_01,PFBBr,acetate,6.42951
UC_066_01,PFBBr,alanine,3.31344
UC_066_01,PFBBr,aspartate,0.02011
UC_066_01,PFBBr,benzoate,0.13512
UC_066_01,PFBBr,butyrate,6.40026
UC_066_01,PFBBr,catechol,0.00137
UC_066_01,PFBBr,crotonate,0.00297
UC_066_01,PFBBr,cysteine,0.0089
UC_066_01,PFBBr,desaminotyrosine,0.05008
UC_066_01,PFBBr,dopamine,0.00137
UC_066_01,PFBBr,glutamate,0.04014
UC_066_01,PFBBr,glycine,1.22531
UC_066_01,PFBBr,hexanoate,0.3186
UC_066_01,PFBBr,histamine,0.00289
UC_066_01,PFBBr,hydrocinnamate,0.02885
UC_066_01,PFBBr,indole-3-acetate,0.00137
UC_066_01,PFBBr,indole-3-carboxaldehyde,0.00137
UC_066_01,PFBBr,indole-3-propionate,0.00137
UC_066_01,PFBBr,isobutyrate,1.9631
UC_066_01,PFBBr,isoleucine,1.45482
UC_066_01,PFBBr,isovaleric acid,2.61863
UC_066_01,PFBBr,itaconate,0.00137
UC_066_01,PFBBr,leucine,1.71614
UC_066_01,PFBBr,lysine,0.12883
UC_066_01,PFBBr,methionine,0.2098
UC_066_01,PFBBr,palmitate,1.01455
UC_066_01,PFBBr,p-cresol,1.79459
UC_066_01,PFBBr,phenol,0.06056
UC_066_01,PFBBr,phenylacetate,0.25522
UC_066_01,PFBBr,phenylalanine,0.7977
UC_066_01,PFBBr,proline,0.01613
UC_066_01,PFBBr,propionate,7.75318
UC_066_01,PFBBr,serine,0.00148
UC_066_01,PFBBr,succinate,0.01146
UC_066_01,PFBBr,synephrine,0.00137
UC_066_01,PFBBr,threonine,0.00709
UC_066_01,PFBBr,toluate,0.00137
UC_066_01,PFBBr,trans-indole-3-acrylate,0.00137
UC_066_01,PFBBr,tryptamine,0.00137
UC_066_01,PFBBr,tryptophan,0.00375
UC_066_01,PFBBr,tyramine,0.07321
UC_066_01,PFBBr,tyrosine,0.00137
UC_066_01,PFBBr,valerate,2.1593
UC_066_01,PFBBr,valine,2.48766
UC_066_01,PFBBr,vanillin,0.00137
UC_069_01,PFBBr,2-methylbutyrate,0.99409
UC_069_01,PFBBr,3-aminoisobutyrate,0.096
UC_069_01,PFBBr,4-methylvalerate,0.01884
UC_069_01,PFBBr,5-aminovalerate,0.0397
UC_069_01,PFBBr,acetate,0.72155
UC_069_01,PFBBr,alanine,0.8455
UC_069_01,PFBBr,aspartate,0.03196
UC_069_01,PFBBr,benzoate,0.56627
UC_069_01,PFBBr,butyrate,0.64789
UC_069_01,PFBBr,catechol,0.00622
UC_069_01,PFBBr,crotonate,0.00622
UC_069_01,PFBBr,cysteine,0.17753
UC_069_01,PFBBr,desaminotyrosine,0.26103
UC_069_01,PFBBr,dopamine,0.00622
UC_069_01,PFBBr,glutamate,0.11659
UC_069_01,PFBBr,glycine,0.21419
UC_069_01,PFBBr,hexanoate,0.17378
UC_069_01,PFBBr,histamine,0.00622
UC_069_01,PFBBr,hydrocinnamate,0.01092
UC_069_01,PFBBr,indole-3-acetate,0.00622
UC_069_01,PFBBr,indole-3-carboxaldehyde,0.00622
UC_069_01,PFBBr,indole-3-propionate,0.00622
UC_069_01,PFBBr,isobutyrate,1.53811
UC_069_01,PFBBr,isoleucine,0.14841
UC_069_01,PFBBr,isovaleric acid,1.37192
UC_069_01,PFBBr,itaconate,0.00622
UC_069_01,PFBBr,leucine,0.16178
UC_069_01,PFBBr,lysine,0.21771
UC_069_01,PFBBr,methionine,0.13655
UC_069_01,PFBBr,palmitate,5.78859
UC_069_01,PFBBr,p-cresol,0.47465
UC_069_01,PFBBr,phenol,0.44591
UC_069_01,PFBBr,phenylacetate,0.16052
UC_069_01,PFBBr,phenylalanine,0.39991
UC_069_01,PFBBr,proline,0.11199
UC_069_01,PFBBr,propionate,0.96621
UC_069_01,PFBBr,serine,0.00622
UC_069_01,PFBBr,succinate,0.02277
UC_069_01,PFBBr,synephrine,0.00622
UC_069_01,PFBBr,threonine,0.00622
UC_069_01,PFBBr,toluate,0.00622
UC_069_01,PFBBr,trans-indole-3-acrylate,0.00622
UC_069_01,PFBBr,tryptamine,0.00622
UC_069_01,PFBBr,tryptophan,0.00622
UC_069_01,PFBBr,tyramine,0.04942
UC_069_01,PFBBr,tyrosine,0.00622
UC_069_01,PFBBr,valerate,2.75929
UC_069_01,PFBBr,valine,0.25317
UC_069_01,PFBBr,vanillin,0.00622
UC_070_01,PFBBr,2-methylbutyrate,7.86812
UC_070_01,PFBBr,3-aminoisobutyrate,0.00563
UC_070_01,PFBBr,4-methylvalerate,0.14874
UC_070_01,PFBBr,5-aminovalerate,2.70372
UC_070_01,PFBBr,acetate,1.75796
UC_070_01,PFBBr,alanine,14.38713
UC_070_01,PFBBr,aspartate,0.08445
UC_070_01,PFBBr,benzoate,0.60499
UC_070_01,PFBBr,butyrate,4.07648
UC_070_01,PFBBr,catechol,0.03699
UC_070_01,PFBBr,crotonate,0.00563
UC_070_01,PFBBr,cysteine,0.16663
UC_070_01,PFBBr,desaminotyrosine,0.08669
UC_070_01,PFBBr,dopamine,0.00563
UC_070_01,PFBBr,glutamate,0.05662
UC_070_01,PFBBr,glycine,0.33063
UC_070_01,PFBBr,hexanoate,8.84609
UC_070_01,PFBBr,histamine,0.00563
UC_070_01,PFBBr,hydrocinnamate,0.31898
UC_070_01,PFBBr,indole-3-acetate,0.00563
UC_070_01,PFBBr,indole-3-carboxaldehyde,0.00563
UC_070_01,PFBBr,indole-3-propionate,0.00563
UC_070_01,PFBBr,isobutyrate,5.83327
UC_070_01,PFBBr,isoleucine,1.72444
UC_070_01,PFBBr,isovaleric acid,9.99124
UC_070_01,PFBBr,itaconate,0.00563
UC_070_01,PFBBr,leucine,3.00778
UC_070_01,PFBBr,lysine,0.20083
UC_070_01,PFBBr,methionine,0.38627
UC_070_01,PFBBr,palmitate,40.5796
UC_070_01,PFBBr,p-cresol,2.14335
UC_070_01,PFBBr,phenol,9.51772
UC_070_01,PFBBr,phenylacetate,0.42402
UC_070_01,PFBBr,phenylalanine,12.17628
UC_070_01,PFBBr,proline,0.13446
UC_070_01,PFBBr,propionate,2.79893
UC_070_01,PFBBr,serine,0.00563
UC_070_01,PFBBr,succinate,0.00694
UC_070_01,PFBBr,synephrine,0.00563
UC_070_01,PFBBr,threonine,0.00679
UC_070_01,PFBBr,toluate,0.00563
UC_070_01,PFBBr,trans-indole-3-acrylate,0.00563
UC_070_01,PFBBr,tryptamine,0.00563
UC_070_01,PFBBr,tryptophan,0.00612
UC_070_01,PFBBr,tyramine,0.12123
UC_070_01,PFBBr,tyrosine,0.00563
UC_070_01,PFBBr,valerate,8.50024
UC_070_01,PFBBr,valine,5.09245
UC_070_01,PFBBr,vanillin,0.00563
UC_077_01,PFBBr,2-methylbutyrate,1.10166
UC_077_01,PFBBr,3-aminoisobutyrate,0.45187
UC_077_01,PFBBr,4-methylvalerate,0.0092
UC_077_01,PFBBr,5-aminovalerate,0.32313
UC_077_01,PFBBr,acetate,7.24589
UC_077_01,PFBBr,alanine,20.36274
UC_077_01,PFBBr,aspartate,0.47769
UC_077_01,PFBBr,benzoate,0.59232
UC_077_01,PFBBr,butyrate,9.81534
UC_077_01,PFBBr,catechol,0.16821
UC_077_01,PFBBr,crotonate,0.0092
UC_077_01,PFBBr,cysteine,1.51436
UC_077_01,PFBBr,desaminotyrosine,0.09443
UC_077_01,PFBBr,dopamine,0.0092
UC_077_01,PFBBr,glutamate,2.27193
UC_077_01,PFBBr,glycine,2.60096
UC_077_01,PFBBr,hexanoate,0.11858
UC_077_01,PFBBr,histamine,0.0092
UC_077_01,PFBBr,hydrocinnamate,0.0092
UC_077_01,PFBBr,indole-3-acetate,0.0092
UC_077_01,PFBBr,indole-3-carboxaldehyde,0.0092
UC_077_01,PFBBr,indole-3-propionate,0.0092
UC_077_01,PFBBr,isobutyrate,0.69352
UC_077_01,PFBBr,isoleucine,1.89377
UC_077_01,PFBBr,isovaleric acid,1.21467
UC_077_01,PFBBr,itaconate,0.0092
UC_077_01,PFBBr,leucine,2.31042
UC_077_01,PFBBr,lysine,3.17571
UC_077_01,PFBBr,methionine,2.0749
UC_077_01,PFBBr,palmitate,6.88075
UC_077_01,PFBBr,p-cresol,0.0092
UC_077_01,PFBBr,phenol,0.00954
UC_077_01,PFBBr,phenylacetate,0.294
UC_077_01,PFBBr,phenylalanine,15.65558
UC_077_01,PFBBr,proline,1.01417
UC_077_01,PFBBr,propionate,7.71598
UC_077_01,PFBBr,serine,0.0092
UC_077_01,PFBBr,succinate,2.39106
UC_077_01,PFBBr,synephrine,0.0092
UC_077_01,PFBBr,threonine,0.11332
UC_077_01,PFBBr,toluate,0.0092
UC_077_01,PFBBr,trans-indole-3-acrylate,0.0092
UC_077_01,PFBBr,tryptamine,0.02034
UC_077_01,PFBBr,tryptophan,0.7
UC_077_01,PFBBr,tyramine,0.241
UC_077_01,PFBBr,tyrosine,0.0092
UC_077_01,PFBBr,valerate,3.67873
