metabolomics_id,hmmf_panel,compound,value
LD_248_06,PFBBr,trans-indole-3-acrylate,0.0
LD_248_06,PFBBr,tryptamine,0.0
LD_248_06,PFBBr,tryptophan,0.02971
LD_248_06,PFBBr,tyramine,0.50262
LD_248_06,PFBBr,tyrosine,0.0
LD_248_06,PFBBr,valerate,0.0132
LD_248_06,PFBBr,valine,40.1333
LD_248_06,PFBBr,vanillin,0.0
LD_258_01,PFBBr,2-methylbutyrate,0.0544
LD_258_01,PFBBr,3-aminoisobutyrate,0.0544
LD_258_01,PFBBr,4-methylvalerate,0.0544
LD_258_01,PFBBr,5-aminovalerate,0.0544
LD_258_01,PFBBr,acetate,3.25521
LD_258_01,PFBBr,alanine,9.12426
LD_258_01,PFBBr,aspartate,0.59192
LD_258_01,PFBBr,benzoate,1.46537
LD_258_01,PFBBr,butyrate,0.0544
LD_258_01,PFBBr,catechol,0.0544
LD_258_01,PFBBr,crotonate,0.0544
LD_258_01,PFBBr,cysteine,1.22975
LD_258_01,PFBBr,desaminotyrosine,0.0544
LD_258_01,PFBBr,dopamine,0.0544
LD_258_01,PFBBr,glutamate,0.53463
LD_258_01,PFBBr,glycine,58.77923
LD_258_01,PFBBr,hexanoate,0.11713
LD_258_01,PFBBr,histamine,0.0544
LD_258_01,PFBBr,hydrocinnamate,0.0544
LD_258_01,PFBBr,indole-3-acetate,0.0544
LD_258_01,PFBBr,indole-3-carboxaldehyde,0.0544
LD_258_01,PFBBr,indole-3-propionate,0.0544
LD_258_01,PFBBr,isobutyrate,0.06713
LD_258_01,PFBBr,isoleucine,27.85131
LD_258_01,PFBBr,isovaleric acid,0.05876
LD_258_01,PFBBr,itaconate,0.0544
LD_258_01,PFBBr,leucine,47.61117
LD_258_01,PFBBr,lysine,2.42707
LD_258_01,PFBBr,methionine,0.96007
LD_258_01,PFBBr,palmitate,3.06588
LD_258_01,PFBBr,p-cresol,0.0544
LD_258_01,PFBBr,phenol,0.0544
LD_258_01,PFBBr,phenylacetate,0.0544
LD_258_01,PFBBr,phenylalanine,8.34095
LD_258_01,PFBBr,proline,22.13465
LD_258_01,PFBBr,propionate,0.06431
LD_258_01,PFBBr,serine,0.0544
LD_258_01,PFBBr,succinate,0.05691
LD_258_01,PFBBr,synephrine,0.0544
LD_258_01,PFBBr,threonine,0.12872
LD_258_01,PFBBr,toluate,0.0544
LD_258_01,PFBBr,trans-indole-3-acrylate,0.0544
LD_258_01,PFBBr,tryptamine,0.0544
LD_258_01,PFBBr,tryptophan,0.10745
LD_258_01,PFBBr,tyramine,0.46428
LD_258_01,PFBBr,tyrosine,0.0544
LD_258_01,PFBBr,valerate,0.0544
LD_258_01,PFBBr,valine,75.98031
LD_258_01,PFBBr,vanillin,0.0544
LD_312_05,PFBBr,2-methylbutyrate,0.0
LD_312_05,PFBBr,3-aminoisobutyrate,0.0
LD_312_05,PFBBr,4-methylvalerate,0.0
LD_312_05,PFBBr,5-aminovalerate,0.0
LD_312_05,PFBBr,acetate,0.328
LD_312_05,PFBBr,alanine,0.26695
LD_312_05,PFBBr,aspartate,0.01693
LD_312_05,PFBBr,benzoate,0.084
LD_312_05,PFBBr,butyrate,0.00542
LD_312_05,PFBBr,catechol,0.0
LD_312_05,PFBBr,crotonate,0.0
LD_312_05,PFBBr,cysteine,0.08824
LD_312_05,PFBBr,desaminotyrosine,0.0
LD_312_05,PFBBr,dopamine,0.0
LD_312_05,PFBBr,glutamate,0.02258
LD_312_05,PFBBr,glycine,3.32285
LD_312_05,PFBBr,hexanoate,0.00583
LD_312_05,PFBBr,histamine,0.0
LD_312_05,PFBBr,hydrocinnamate,0.0
LD_312_05,PFBBr,indole-3-acetate,0.0
LD_312_05,PFBBr,indole-3-carboxaldehyde,0.0
LD_312_05,PFBBr,indole-3-propionate,0.0
LD_312_05,PFBBr,isobutyrate,0.00356
LD_312_05,PFBBr,isoleucine,0.23449
LD_312_05,PFBBr,isovaleric acid,0.0
LD_312_05,PFBBr,itaconate,0.0
LD_312_05,PFBBr,leucine,0.30707
LD_312_05,PFBBr,lysine,0.1062
LD_312_05,PFBBr,methionine,0.01245
LD_312_05,PFBBr,palmitate,1.13847
LD_312_05,PFBBr,p-cresol,0.0
LD_312_05,PFBBr,phenol,0.0
LD_312_05,PFBBr,phenylacetate,0.0
LD_312_05,PFBBr,phenylalanine,0.10827
LD_312_05,PFBBr,proline,0.15467
LD_312_05,PFBBr,propionate,0.00311
LD_312_05,PFBBr,serine,0.0
LD_312_05,PFBBr,succinate,0.00513
LD_312_05,PFBBr,synephrine,0.0
LD_312_05,PFBBr,threonine,0.0
LD_312_05,PFBBr,toluate,0.0
LD_312_05,PFBBr,trans-indole-3-acrylate,0.0
LD_312_05,PFBBr,tryptamine,0.0
LD_312_05,PFBBr,tryptophan,0.0
LD_312_05,PFBBr,tyramine,0.09665
LD_312_05,PFBBr,tyrosine,0.0
LD_312_05,PFBBr,valerate,0.0
LD_312_05,PFBBr,valine,0.61941
LD_312_05,PFBBr,vanillin,0.0
LD_317_11,PFBBr,2-methylbutyrate,0.01287
LD_317_11,PFBBr,3-aminoisobutyrate,0.0
LD_317_11,PFBBr,4-methylvalerate,0.0
LD_317_11,PFBBr,5-aminovalerate,0.0
LD_317_11,PFBBr,acetate,1.98457
LD_317_11,PFBBr,alanine,11.45566
LD_317_11,PFBBr,aspartate,1.09009
LD_317_11,PFBBr,benzoate,0.7421
LD_317_11,PFBBr,butyrate,0.01441
LD_317_11,PFBBr,catechol,0.0
LD_317_11,PFBBr,crotonate,0.0
LD_317_11,PFBBr,cysteine,0.49932
LD_317_11,PFBBr,desaminotyrosine,0.0
LD_317_11,PFBBr,dopamine,0.0
LD_317_11,PFBBr,glutamate,0.88296
LD_317_11,PFBBr,glycine,87.47704
LD_317_11,PFBBr,hexanoate,0.09022
LD_317_11,PFBBr,histamine,0.0
LD_317_11,PFBBr,hydrocinnamate,0.0
LD_317_11,PFBBr,indole-3-acetate,0.0
LD_317_11,PFBBr,indole-3-carboxaldehyde,0.0
LD_317_11,PFBBr,indole-3-propionate,0.0
LD_317_11,PFBBr,isobutyrate,0.01961
LD_317_11,PFBBr,isoleucine,40.08757
LD_317_11,PFBBr,isovaleric acid,0.0
LD_317_11,PFBBr,itaconate,0.0
LD_317_11,PFBBr,leucine,87.12069
LD_317_11,PFBBr,lysine,6.76751
LD_317_11,PFBBr,methionine,0.69027
LD_317_11,PFBBr,palmitate,19.29102
LD_317_11,PFBBr,p-cresol,0.0
LD_317_11,PFBBr,phenol,0.0
LD_317_11,PFBBr,phenylacetate,0.0
LD_317_11,PFBBr,phenylalanine,10.61278
LD_317_11,PFBBr,proline,27.7642
LD_317_11,PFBBr,propionate,0.0363
LD_317_11,PFBBr,serine,0.0
LD_317_11,PFBBr,succinate,0.01009
LD_317_11,PFBBr,synephrine,0.0
LD_317_11,PFBBr,threonine,0.16524
LD_317_11,PFBBr,toluate,0.0
LD_317_11,PFBBr,trans-indole-3-acrylate,0.0
LD_317_11,PFBBr,tryptamine,0.0
LD_317_11,PFBBr,tryptophan,0.05948
LD_317_11,PFBBr,tyramine,4.78886
LD_317_11,PFBBr,tyrosine,0.0
LD_317_11,PFBBr,valerate,0.01058
LD_317_11,PFBBr,valine,116.65194
LD_317_11,PFBBr,vanillin,0.0
LD_327_02,PFBBr,2-methylbutyrate,5.50893
LD_327_02,PFBBr,3-aminoisobutyrate,0.0
LD_327_02,PFBBr,4-methylvalerate,0.0
LD_327_02,PFBBr,5-aminovalerate,2.96581
LD_327_02,PFBBr,acetate,10.90728
LD_327_02,PFBBr,alanine,3.0912
LD_327_02,PFBBr,aspartate,0.19917
LD_327_02,PFBBr,benzoate,0.93895
LD_327_02,PFBBr,butyrate,1.71924
LD_327_02,PFBBr,catechol,0.0
LD_327_02,PFBBr,crotonate,0.0206
LD_327_02,PFBBr,cysteine,0.35892
LD_327_02,PFBBr,desaminotyrosine,0.02661
LD_327_02,PFBBr,dopamine,0.0
LD_327_02,PFBBr,glutamate,0.22608
LD_327_02,PFBBr,glycine,8.7497
LD_327_02,PFBBr,hexanoate,2.62328
LD_327_02,PFBBr,histamine,0.0
LD_327_02,PFBBr,hydrocinnamate,0.0
LD_327_02,PFBBr,indole-3-acetate,0.0
LD_327_02,PFBBr,indole-3-carboxaldehyde,0.0
LD_327_02,PFBBr,indole-3-propionate,0.0
LD_327_02,PFBBr,isobutyrate,4.67678
LD_327_02,PFBBr,isoleucine,5.99141
LD_327_02,PFBBr,isovaleric acid,8.47843
LD_327_02,PFBBr,itaconate,0.0
LD_327_02,PFBBr,leucine,8.76122
LD_327_02,PFBBr,lysine,0.14803
LD_327_02,PFBBr,methionine,0.29876
LD_327_02,PFBBr,palmitate,49.94898
LD_327_02,PFBBr,p-cresol,6.83228
LD_327_02,PFBBr,phenol,0.0
LD_327_02,PFBBr,phenylacetate,1.22621
LD_327_02,PFBBr,phenylalanine,1.22992
LD_327_02,PFBBr,proline,2.41837
LD_327_02,PFBBr,propionate,9.13733
LD_327_02,PFBBr,serine,0.06232
LD_327_02,PFBBr,succinate,0.02243
LD_327_02,PFBBr,synephrine,0.0
LD_327_02,PFBBr,threonine,0.0
LD_327_02,PFBBr,toluate,0.0
LD_327_02,PFBBr,trans-indole-3-acrylate,0.0
LD_327_02,PFBBr,tryptamine,0.0
LD_327_02,PFBBr,tryptophan,0.0
LD_327_02,PFBBr,tyramine,0.35432
LD_327_02,PFBBr,tyrosine,0.0
LD_327_02,PFBBr,valerate,3.59998
LD_327_02,PFBBr,valine,12.21228
LD_327_02,PFBBr,vanillin,0.0
LD_330_05,PFBBr,2-methylbutyrate,0.0
LD_330_05,PFBBr,3-aminoisobutyrate,0.0
LD_330_05,PFBBr,4-methylvalerate,0.0
LD_330_05,PFBBr,5-aminovalerate,0.0
LD_330_05,PFBBr,acetate,0.17829
LD_330_05,PFBBr,alanine,142.20328
LD_330_05,PFBBr,aspartate,9.27322
LD_330_05,PFBBr,benzoate,1.26983
LD_330_05,PFBBr,butyrate,0.0
LD_330_05,PFBBr,catechol,0.0
LD_330_05,PFBBr,crotonate,0.0
LD_330_05,PFBBr,cysteine,3.6022
LD_330_05,PFBBr,desaminotyrosine,0.0
LD_330_05,PFBBr,dopamine,0.0
LD_330_05,PFBBr,glutamate,4.16674
LD_330_05,PFBBr,glycine,195.20884
LD_330_05,PFBBr,hexanoate,0.11982
LD_330_05,PFBBr,histamine,0.0
LD_330_05,PFBBr,hydrocinnamate,0.0
LD_330_05,PFBBr,indole-3-acetate,0.0
LD_330_05,PFBBr,indole-3-carboxaldehyde,0.0
LD_330_05,PFBBr,indole-3-propionate,0.0
LD_330_05,PFBBr,isobutyrate,0.0
LD_330_05,PFBBr,isoleucine,137.50304
LD_330_05,PFBBr,isovaleric acid,0.0
LD_330_05,PFBBr,itaconate,0.0
LD_330_05,PFBBr,leucine,366.44419
LD_330_05,PFBBr,lysine,27.62539
LD_330_05,PFBBr,methionine,8.79571
LD_330_05,PFBBr,palmitate,10.32526
LD_330_05,PFBBr,p-cresol,0.0
LD_330_05,PFBBr,phenol,0.0
LD_330_05,PFBBr,phenylacetate,0.0
LD_330_05,PFBBr,phenylalanine,157.47256
LD_330_05,PFBBr,proline,139.3202
LD_330_05,PFBBr,propionate,0.04221
LD_330_05,PFBBr,serine,0.0
LD_330_05,PFBBr,succinate,0.04898
LD_330_05,PFBBr,synephrine,0.0
LD_330_05,PFBBr,threonine,0.15704
LD_330_05,PFBBr,toluate,0.0
LD_330_05,PFBBr,trans-indole-3-acrylate,0.0
LD_330_05,PFBBr,tryptamine,0.0
LD_330_05,PFBBr,tryptophan,0.27413
LD_330_05,PFBBr,tyramine,17.42093
LD_330_05,PFBBr,tyrosine,0.0
LD_330_05,PFBBr,valerate,0.0
LD_330_05,PFBBr,valine,341.4394
LD_330_05,PFBBr,vanillin,0.0
LD_333_06,PFBBr,2-methylbutyrate,0.0
LD_333_06,PFBBr,3-aminoisobutyrate,0.0
LD_333_06,PFBBr,4-methylvalerate,0.0
LD_333_06,PFBBr,5-aminovalerate,0.21128
LD_333_06,PFBBr,acetate,4.7204
LD_333_06,PFBBr,alanine,19.5286
LD_333_06,PFBBr,aspartate,6.38824
LD_333_06,PFBBr,benzoate,0.31099
LD_333_06,PFBBr,butyrate,0.1397
LD_333_06,PFBBr,catechol,0.0
LD_333_06,PFBBr,crotonate,0.0
LD_333_06,PFBBr,cysteine,2.48781
LD_333_06,PFBBr,desaminotyrosine,0.0
LD_333_06,PFBBr,dopamine,0.0
LD_333_06,PFBBr,glutamate,4.91476
LD_333_06,PFBBr,glycine,57.69102
LD_333_06,PFBBr,hexanoate,0.42769
LD_333_06,PFBBr,histamine,0.0
LD_333_06,PFBBr,hydrocinnamate,0.0
LD_333_06,PFBBr,indole-3-acetate,0.0
LD_333_06,PFBBr,indole-3-carboxaldehyde,0.0
LD_333_06,PFBBr,indole-3-propionate,0.0
LD_333_06,PFBBr,isobutyrate,0.02598
LD_333_06,PFBBr,isoleucine,43.56988
LD_333_06,PFBBr,isovaleric acid,0.02714
LD_333_06,PFBBr,itaconate,0.0
LD_333_06,PFBBr,leucine,54.93702
LD_333_06,PFBBr,lysine,7.84024
LD_333_06,PFBBr,methionine,1.3743
LD_333_06,PFBBr,palmitate,17.09606
LD_333_06,PFBBr,p-cresol,0.0
LD_333_06,PFBBr,phenol,0.0
LD_333_06,PFBBr,phenylacetate,0.0
LD_333_06,PFBBr,phenylalanine,13.15724
LD_333_06,PFBBr,proline,18.98028
LD_333_06,PFBBr,propionate,0.12622
LD_333_06,PFBBr,serine,0.14032
LD_333_06,PFBBr,succinate,0.28316
LD_333_06,PFBBr,synephrine,0.0
LD_333_06,PFBBr,threonine,0.48143
LD_333_06,PFBBr,toluate,0.0
LD_333_06,PFBBr,trans-indole-3-acrylate,0.0
LD_333_06,PFBBr,tryptamine,0.0
LD_333_06,PFBBr,tryptophan,0.30468
LD_333_06,PFBBr,tyramine,2.15796
LD_333_06,PFBBr,tyrosine,0.0
LD_333_06,PFBBr,valerate,0.0
LD_333_06,PFBBr,valine,75.46925
LD_333_06,PFBBr,vanillin,0.0
LD_362_04,PFBBr,2-methylbutyrate,0.00666
LD_362_04,PFBBr,3-aminoisobutyrate,0.0
LD_362_04,PFBBr,4-methylvalerate,0.0
LD_362_04,PFBBr,5-aminovalerate,0.0
LD_362_04,PFBBr,acetate,0.12401
LD_362_04,PFBBr,alanine,0.60685
LD_362_04,PFBBr,aspartate,0.019
LD_362_04,PFBBr,benzoate,0.38409
LD_362_04,PFBBr,butyrate,0.0543
LD_362_04,PFBBr,catechol,0.0
LD_362_04,PFBBr,crotonate,0.0
LD_362_04,PFBBr,cysteine,0.21401
LD_362_04,PFBBr,desaminotyrosine,0.0
LD_362_04,PFBBr,dopamine,0.0
LD_362_04,PFBBr,glutamate,0.01884
LD_362_04,PFBBr,glycine,6.48699
LD_362_04,PFBBr,hexanoate,0.03278
LD_362_04,PFBBr,histamine,0.0
LD_362_04,PFBBr,hydrocinnamate,0.0
LD_362_04,PFBBr,indole-3-acetate,0.0
LD_362_04,PFBBr,indole-3-carboxaldehyde,0.0
LD_362_04,PFBBr,indole-3-propionate,0.0
LD_362_04,PFBBr,isobutyrate,0.01061
LD_362_04,PFBBr,isoleucine,2.18329
LD_362_04,PFBBr,isovaleric acid,0.00829
LD_362_04,PFBBr,itaconate,0.0
LD_362_04,PFBBr,leucine,3.239
LD_362_04,PFBBr,lysine,0.21805
LD_362_04,PFBBr,methionine,0.05212
LD_362_04,PFBBr,palmitate,1.46412
LD_362_04,PFBBr,p-cresol,0.0
LD_362_04,PFBBr,phenol,0.01003
LD_362_04,PFBBr,phenylacetate,0.0
LD_362_04,PFBBr,phenylalanine,0.36691
LD_362_04,PFBBr,proline,2.12674
LD_362_04,PFBBr,propionate,0.03316
LD_362_04,PFBBr,serine,0.0
LD_362_04,PFBBr,succinate,0.00546
LD_362_04,PFBBr,synephrine,0.0
LD_362_04,PFBBr,threonine,0.00881
LD_362_04,PFBBr,toluate,0.0
LD_362_04,PFBBr,trans-indole-3-acrylate,0.0
LD_362_04,PFBBr,tryptamine,0.0
LD_362_04,PFBBr,tryptophan,0.0
LD_362_04,PFBBr,tyramine,0.02298
LD_362_04,PFBBr,tyrosine,0.0
LD_362_04,PFBBr,valerate,0.01152
LD_362_04,PFBBr,valine,4.27927
LD_362_04,PFBBr,vanillin,0.0
LD_403_04,PFBBr,2-methylbutyrate,0.0
LD_403_04,PFBBr,3-aminoisobutyrate,0.0
LD_403_04,PFBBr,4-methylvalerate,0.0
LD_403_04,PFBBr,5-aminovalerate,0.0
LD_403_04,PFBBr,acetate,1.95759
LD_403_04,PFBBr,alanine,12.21836
LD_403_04,PFBBr,aspartate,0.0
LD_403_04,PFBBr,benzoate,0.38312
LD_403_04,PFBBr,butyrate,0.51346
LD_403_04,PFBBr,catechol,0.0
LD_403_04,PFBBr,crotonate,0.0
LD_403_04,PFBBr,cysteine,0.89497
LD_403_04,PFBBr,desaminotyrosine,0.0
LD_403_04,PFBBr,dopamine,0.0
LD_403_04,PFBBr,glutamate,0.73586
LD_403_04,PFBBr,glycine,14.80516
LD_403_04,PFBBr,hexanoate,0.32877
LD_403_04,PFBBr,histamine,0.0
LD_403_04,PFBBr,hydrocinnamate,0.0
LD_403_04,PFBBr,indole-3-acetate,0.0
LD_403_04,PFBBr,indole-3-carboxaldehyde,0.0
LD_403_04,PFBBr,indole-3-propionate,0.0
LD_403_04,PFBBr,isobutyrate,0.0
LD_403_04,PFBBr,isoleucine,22.37298
LD_403_04,PFBBr,isovaleric acid,0.0
LD_403_04,PFBBr,itaconate,0.0
LD_403_04,PFBBr,leucine,25.00782
LD_403_04,PFBBr,lysine,2.30723
LD_403_04,PFBBr,methionine,1.24574
LD_403_04,PFBBr,palmitate,29.34178
LD_403_04,PFBBr,p-cresol,0.0
LD_403_04,PFBBr,phenol,0.0
LD_403_04,PFBBr,phenylacetate,0.0
LD_403_04,PFBBr,phenylalanine,15.13757
LD_403_04,PFBBr,proline,16.17605
LD_403_04,PFBBr,propionate,0.66854
LD_403_04,PFBBr,serine,0.0
LD_403_04,PFBBr,succinate,0.75112
LD_403_04,PFBBr,synephrine,0.0
LD_403_04,PFBBr,threonine,0.0
LD_403_04,PFBBr,toluate,0.0
LD_403_04,PFBBr,trans-indole-3-acrylate,0.0
LD_403_04,PFBBr,tryptamine,0.0
LD_403_04,PFBBr,tryptophan,0.0
LD_403_04,PFBBr,tyramine,4.10256
LD_403_04,PFBBr,tyrosine,0.0
LD_403_04,PFBBr,valerate,0.0
LD_403_04,PFBBr,valine,30.19118
LD_403_04,PFBBr,vanillin,0.0
LD_415_02,PFBBr,2-methylbutyrate,0.0262
LD_415_02,PFBBr,3-aminoisobutyrate,0.0
LD_415_02,PFBBr,4-methylvalerate,0.0
LD_415_02,PFBBr,5-aminovalerate,0.0
LD_415_02,PFBBr,acetate,2.01359
LD_415_02,PFBBr,alanine,4.99028
LD_415_02,PFBBr,aspartate,0.19558
LD_415_02,PFBBr,benzoate,0.02475
LD_415_02,PFBBr,butyrate,0.01354
LD_415_02,PFBBr,catechol,0.0
LD_415_02,PFBBr,crotonate,0.0
LD_415_02,PFBBr,cysteine,0.22984
LD_415_02,PFBBr,desaminotyrosine,0.0
LD_415_02,PFBBr,dopamine,0.0
LD_415_02,PFBBr,glutamate,0.43534
LD_415_02,PFBBr,glycine,41.33428
LD_415_02,PFBBr,hexanoate,0.0379
LD_415_02,PFBBr,histamine,0.0
LD_415_02,PFBBr,hydrocinnamate,0.0
LD_415_02,PFBBr,indole-3-acetate,0.0
LD_415_02,PFBBr,indole-3-carboxaldehyde,0.0
LD_415_02,PFBBr,indole-3-propionate,0.0
LD_415_02,PFBBr,isobutyrate,0.03371
LD_415_02,PFBBr,isoleucine,13.9818
LD_415_02,PFBBr,isovaleric acid,0.0341
LD_415_02,PFBBr,itaconate,0.0
LD_415_02,PFBBr,leucine,22.59525
LD_415_02,PFBBr,lysine,1.68444
LD_415_02,PFBBr,methionine,0.2305
LD_415_02,PFBBr,palmitate,6.71538
LD_415_02,PFBBr,p-cresol,0.0
LD_415_02,PFBBr,phenol,0.0
LD_415_02,PFBBr,phenylacetate,0.0
LD_415_02,PFBBr,phenylalanine,2.17473
LD_415_02,PFBBr,proline,20.53979
LD_415_02,PFBBr,propionate,0.04556
LD_415_02,PFBBr,serine,0.0
LD_415_02,PFBBr,succinate,0.0527
LD_415_02,PFBBr,synephrine,0.0
LD_415_02,PFBBr,threonine,0.09266
LD_415_02,PFBBr,toluate,0.0
LD_415_02,PFBBr,trans-indole-3-acrylate,0.0
LD_415_02,PFBBr,tryptamine,0.0
LD_415_02,PFBBr,tryptophan,0.03526
LD_415_02,PFBBr,tyramine,1.47566
LD_415_02,PFBBr,tyrosine,0.0
LD_415_02,PFBBr,valerate,0.00312
LD_415_02,PFBBr,valine,33.68262
LD_415_02,PFBBr,vanillin,0.0
LD_438_01,PFBBr,2-methylbutyrate,0.0
LD_438_01,PFBBr,3-aminoisobutyrate,0.0
LD_438_01,PFBBr,4-methylvalerate,0.0
LD_438_01,PFBBr,5-aminovalerate,0.0
LD_438_01,PFBBr,acetate,0.0
LD_438_01,PFBBr,alanine,0.99711
LD_438_01,PFBBr,aspartate,0.0
LD_438_01,PFBBr,benzoate,0.51387
LD_438_01,PFBBr,butyrate,0.0
LD_438_01,PFBBr,catechol,0.0
LD_438_01,PFBBr,crotonate,0.0
LD_438_01,PFBBr,cysteine,0.22289
LD_438_01,PFBBr,desaminotyrosine,0.0
LD_438_01,PFBBr,dopamine,0.0
LD_438_01,PFBBr,glutamate,0.0
LD_438_01,PFBBr,glycine,1.48354
LD_438_01,PFBBr,hexanoate,0.0
LD_438_01,PFBBr,histamine,0.0
LD_438_01,PFBBr,hydrocinnamate,0.0
LD_438_01,PFBBr,indole-3-acetate,0.0
LD_438_01,PFBBr,indole-3-carboxaldehyde,0.0
LD_438_01,PFBBr,indole-3-propionate,0.0
LD_438_01,PFBBr,isobutyrate,0.0
LD_438_01,PFBBr,isoleucine,2.45602
LD_438_01,PFBBr,isovaleric acid,0.0
LD_438_01,PFBBr,itaconate,0.0
LD_438_01,PFBBr,leucine,2.40139
LD_438_01,PFBBr,lysine,0.0
LD_438_01,PFBBr,methionine,0.0
LD_438_01,PFBBr,palmitate,7.24471
LD_438_01,PFBBr,p-cresol,0.0
LD_438_01,PFBBr,phenol,0.0
LD_438_01,PFBBr,phenylacetate,0.0
LD_438_01,PFBBr,phenylalanine,0.70118
LD_438_01,PFBBr,proline,0.49555
LD_438_01,PFBBr,propionate,0.0
LD_438_01,PFBBr,serine,0.0
LD_438_01,PFBBr,succinate,0.0
LD_438_01,PFBBr,synephrine,0.0
LD_438_01,PFBBr,threonine,0.0
LD_438_01,PFBBr,toluate,0.0
LD_438_01,PFBBr,trans-indole-3-acrylate,0.0
LD_438_01,PFBBr,tryptamine,0.0
LD_438_01,PFBBr,tryptophan,0.0
LD_438_01,PFBBr,tyramine,0.45736
LD_438_01,PFBBr,tyrosine,0.0
LD_438_01,PFBBr,valerate,0.0
LD_438_01,PFBBr,valine,2.98111
LD_438_01,PFBBr,vanillin,0.0
LD_440_01,PFBBr,2-methylbutyrate,0.0
LD_440_01,PFBBr,3-aminoisobutyrate,0.0
LD_440_01,PFBBr,4-methylvalerate,0.0
LD_440_01,PFBBr,5-aminovalerate,0.0
LD_440_01,PFBBr,acetate,1.02828
LD_440_01,PFBBr,alanine,13.57081
LD_440_01,PFBBr,aspartate,0.0
LD_440_01,PFBBr,benzoate,0.23115
LD_440_01,PFBBr,butyrate,0.0
LD_440_01,PFBBr,catechol,0.0
LD_440_01,PFBBr,crotonate,0.0
LD_440_01,PFBBr,cysteine,0.3176
LD_440_01,PFBBr,desaminotyrosine,0.0
LD_440_01,PFBBr,dopamine,0.0
LD_440_01,PFBBr,glutamate,1.88057
LD_440_01,PFBBr,glycine,10.61546
LD_440_01,PFBBr,hexanoate,0.0
LD_440_01,PFBBr,histamine,0.0
LD_440_01,PFBBr,hydrocinnamate,0.0
LD_440_01,PFBBr,indole-3-acetate,0.0
LD_440_01,PFBBr,indole-3-carboxaldehyde,0.0
LD_440_01,PFBBr,indole-3-propionate,0.0
LD_440_01,PFBBr,isobutyrate,0.0
LD_440_01,PFBBr,isoleucine,26.16402
LD_440_01,PFBBr,isovaleric acid,0.0
LD_440_01,PFBBr,itaconate,0.0
LD_440_01,PFBBr,leucine,31.28936
LD_440_01,PFBBr,lysine,0.38395
LD_440_01,PFBBr,methionine,2.69502
LD_440_01,PFBBr,palmitate,6.56088
LD_440_01,PFBBr,p-cresol,0.0
LD_440_01,PFBBr,phenol,0.0
LD_440_01,PFBBr,phenylacetate,0.0
LD_440_01,PFBBr,phenylalanine,13.94931
LD_440_01,PFBBr,proline,17.49319
LD_440_01,PFBBr,propionate,0.21775
LD_440_01,PFBBr,serine,0.0
LD_440_01,PFBBr,succinate,2.24255
LD_440_01,PFBBr,synephrine,0.0
LD_440_01,PFBBr,threonine,0.0
LD_440_01,PFBBr,toluate,0.0
LD_440_01,PFBBr,trans-indole-3-acrylate,0.0
LD_440_01,PFBBr,tryptamine,0.0
LD_440_01,PFBBr,tryptophan,0.24037
LD_440_01,PFBBr,tyramine,0.0
LD_440_01,PFBBr,tyrosine,0.0
LD_440_01,PFBBr,valerate,0.0
LD_440_01,PFBBr,valine,36.55973
LD_440_01,PFBBr,vanillin,0.0
LD_456_01,PFBBr,2-methylbutyrate,0.0
LD_456_01,PFBBr,3-aminoisobutyrate,0.0
LD_456_01,PFBBr,4-methylvalerate,0.0
LD_456_01,PFBBr,5-aminovalerate,0.0
LD_456_01,PFBBr,acetate,0.36483
LD_456_01,PFBBr,alanine,6.87118
LD_456_01,PFBBr,aspartate,0.0
LD_456_01,PFBBr,benzoate,0.59997
LD_456_01,PFBBr,butyrate,0.54543
LD_456_01,PFBBr,catechol,0.0
LD_456_01,PFBBr,crotonate,0.0
LD_456_01,PFBBr,cysteine,0.31486
LD_456_01,PFBBr,desaminotyrosine,0.0
LD_456_01,PFBBr,dopamine,0.0
LD_456_01,PFBBr,glutamate,0.0
LD_456_01,PFBBr,glycine,11.60106
LD_456_01,PFBBr,hexanoate,1.42568
LD_456_01,PFBBr,histamine,0.0
LD_456_01,PFBBr,hydrocinnamate,0.0
LD_456_01,PFBBr,indole-3-acetate,0.0
LD_456_01,PFBBr,indole-3-carboxaldehyde,0.0
LD_456_01,PFBBr,indole-3-propionate,0.0
LD_456_01,PFBBr,isobutyrate,0.0
LD_456_01,PFBBr,isoleucine,16.50105
LD_456_01,PFBBr,isovaleric acid,0.0
LD_456_01,PFBBr,itaconate,0.0
LD_456_01,PFBBr,leucine,19.85532
LD_456_01,PFBBr,lysine,0.64787
LD_456_01,PFBBr,methionine,0.96943
LD_456_01,PFBBr,palmitate,18.26681
LD_456_01,PFBBr,p-cresol,0.0
LD_456_01,PFBBr,phenol,0.0
LD_456_01,PFBBr,phenylacetate,0.0
LD_456_01,PFBBr,phenylalanine,5.54557
LD_456_01,PFBBr,proline,11.46362
LD_456_01,PFBBr,propionate,0.0
LD_456_01,PFBBr,serine,0.0
LD_456_01,PFBBr,succinate,0.0
LD_456_01,PFBBr,synephrine,0.0
LD_456_01,PFBBr,threonine,0.0
LD_456_01,PFBBr,toluate,0.0
LD_456_01,PFBBr,trans-indole-3-acrylate,0.0
LD_456_01,PFBBr,tryptamine,0.0
LD_456_01,PFBBr,tryptophan,0.0
LD_456_01,PFBBr,tyramine,0.0
LD_456_01,PFBBr,tyrosine,0.0
LD_456_01,PFBBr,valerate,0.0
LD_456_01,PFBBr,valine,20.31622
